num_qubits,circuit_depth,num_shots,num_cnot_gates,completion_time
98,64,2205,14,54.39021467019493
66,171,6746,6,56.89248306882742
63,182,2322,33,52.55879235743352
39,185,3566,30,51.67489258464155
59,117,3990,25,48.125763465187894
14,190,6359,25,51.112291761415925
24,97,8188,22,41.35385974059342
10,178,2318,9,53.04694312322951
43,84,5218,26,41.06466387437132
67,139,1273,45,49.395055548701016
56,154,5796,19,54.49467008881675
62,149,2674,23,54.090123550329075
97,116,1447,16,52.116125735103594
80,174,5483,9,65.8389722818299
54,72,5280,21,44.29986340395176
40,140,8792,48,47.43044794127617
83,70,9170,12,47.946020466085805
67,160,7815,26,65.86418563398227
17,75,2045,37,33.462271418474806
30,133,9908,24,52.21105017700164
57,39,6329,11,41.226979762858974
81,81,2558,39,42.84504954013062
14,96,6718,15,49.16584854666905
88,97,5236,8,53.23011035551167
30,82,9813,42,45.32454537802839
24,151,9081,5,49.7356892112722
10,115,2129,40,25.586691597210745
64,89,1890,42,37.62121730688023
38,117,6740,20,47.91662393119183
91,73,5098,15,43.419789541578226
58,113,8481,46,54.546318413445725
72,45,9747,14,40.33808213706614
81,101,8711,43,52.67766664135787
61,154,9959,48,67.38430336367574
79,178,5303,22,64.82803690363836
11,37,2878,43,29.779037724498448
41,33,4175,21,29.20231366799725
20,58,9861,6,38.26748077506385
33,188,8911,31,59.387660183574106
51,34,6826,41,34.77332821216771
49,153,5591,47,57.23464872787107
57,154,2916,8,36.44673346765213
97,164,9737,45,81.18910877108344
47,91,9976,21,51.53884478503953
98,113,4952,15,55.31289570493892
54,53,5957,41,35.248263583793666
33,35,9476,22,40.99855746290714
43,168,3590,41,60.59226681355518
89,146,7667,45,68.74122320842524
14,199,2790,8,55.84375151579488
70,199,6051,8,63.51360004272058
89,173,7744,23,59.431899951827525
64,154,4758,36,60.36734345428988
50,74,4208,11,42.4003399692394
94,79,5881,18,50.091396463926486
63,173,1515,14,47.69897332246281
68,153,3871,33,56.54903006905923
96,133,9729,9,60.767729157174195
48,124,2266,24,40.5212140223436
36,27,7094,9,26.539522603068903
95,65,9390,48,57.02669797326087
85,111,3041,24,53.39208240287895
96,87,5131,36,55.03021106874747
87,148,2798,45,68.65261170158817
21,153,3829,39,47.51476403103262
84,95,5884,32,47.2136705346135
66,194,3468,23,62.547719629620374
19,71,5544,7,20.37962086375962
11,74,5574,6,30.196676085952873
37,106,7845,28,46.09392369411454
53,175,4156,45,65.1826272495673
13,56,6125,41,30.44717580009519
74,169,4565,28,61.62020016372751
93,35,2290,5,46.491951690314416
69,79,8225,27,51.46441797698106
60,35,7318,47,33.26018270812028
68,136,4932,12,54.48021305187005
57,90,1170,46,41.75664429887122
65,77,6611,43,45.073936890717015
87,89,6084,15,52.42546671782977
34,184,5907,43,56.57873119646833
70,179,5364,26,58.69417668808161
82,152,8939,9,58.63062612164457
30,117,4218,35,44.267349931081654
73,106,6990,35,44.5320489924351
85,68,8996,8,60.02705705048313
65,149,7087,18,56.32543850163551
75,77,3598,41,34.341680296144986
87,46,7249,46,45.70459516967208
35,119,2831,43,45.14480526761869
75,37,1483,44,34.731935458812295
54,75,1606,17,36.85593274475684
90,145,4439,44,65.80189990361625
85,77,7062,34,48.27292872269468
42,181,3377,22,55.02734596587868
76,78,6625,7,39.42016708312498
36,158,5156,5,55.38495317795761
14,149,5842,34,51.2678718895527
41,163,2603,33,45.037715532724704
68,165,9398,32,71.48402782205544
46,60,4423,30,37.61518116866856
34,102,7783,23,39.32820361527946
70,184,8697,23,62.52511198973893
44,124,2130,32,43.04067966374587
72,90,1953,23,50.22736927062421
46,77,3357,11,31.71089300357203
31,175,7290,43,62.39049407402141
93,36,8161,38,47.16827520717672
43,150,4807,18,45.33966791821387
95,21,6678,19,33.699216443644325
13,60,4775,15,33.085352907168975
24,20,3953,30,23.459570247662953
47,113,6415,23,51.22392679141289
49,88,4089,15,35.88690055725043
59,22,1422,19,29.84692188197712
34,93,6024,45,35.79638705489471
70,174,5415,37,59.704725190026906
79,116,1290,45,46.60379253302836
61,104,8714,20,49.79690749742775
27,172,4987,15,54.23319193199879
93,101,5097,36,66.6776362522258
69,142,9295,9,69.28632452755558
39,146,9805,47,46.68155141577452
89,167,8772,35,60.619043816823655
96,135,9445,7,66.12153666598475
78,117,9217,46,65.97290720942752
81,107,6292,47,59.8038458371969
42,88,3062,46,42.150489461587405
56,34,5120,45,35.19597750845573
13,20,8604,14,33.74222438800819
84,58,1269,25,39.110960193321716
22,112,6282,22,36.35501322448853
87,193,5450,26,77.17341530362768
79,178,2329,19,56.538159654839724
77,172,4899,47,74.8742745481015
93,37,9395,13,52.71077768103844
46,22,7249,36,35.443065750007385
51,140,1113,10,38.436413168994115
54,168,2694,22,47.39672011251264
13,50,8789,30,36.673555655956534
52,99,1548,25,35.07804095867998
43,165,8083,12,54.84226341582939
66,70,7565,22,44.85782345401435
72,32,8481,14,37.92387733848204
17,196,7659,9,52.46564117692299
32,71,5924,26,34.63427316181929
89,88,3252,28,47.71065073380341
67,87,6531,27,46.65925831284789
72,109,6191,5,39.28781678891224
93,127,4592,6,52.06103270464158
26,94,7165,10,38.42862032472897
83,141,5604,14,45.33193719621026
28,141,5935,15,44.32385193834161
97,25,1241,9,38.403810973979496
83,83,3130,9,41.86688217121324
14,110,1952,48,29.415478621786104
60,90,6616,16,31.819447725186873
25,126,4238,32,50.93011388481718
43,48,9118,44,34.68353220858222
66,23,8458,28,32.573625167812786
53,121,2940,13,54.709995156033344
44,72,4369,16,40.34175552891023
44,172,8587,25,57.70685810856224
84,126,6762,34,60.32845034148228
28,123,8278,12,57.15462705595364
89,160,1195,9,49.693149289922964
51,157,6842,30,54.99546794848042
56,179,1993,14,49.20251519689161
21,169,5239,22,52.34880226689789
61,77,7708,13,47.478365021438364
14,184,8822,42,59.81354605279267
22,148,2844,22,40.0252484734568
27,115,1129,7,37.72200210795704
15,99,4108,39,36.23681725649563
71,37,2621,27,32.40365917929651
85,164,5926,33,67.48672544412031
63,138,6728,6,55.57032875891915
50,56,7331,22,35.17312200512359
30,184,8368,14,45.819680003190825
95,141,3437,23,66.31500911958457
18,53,3571,24,30.529431524304226
37,104,1321,7,32.213719016299336
80,35,5969,39,40.59111427946244
85,101,8824,29,52.78893498814235
27,161,7005,19,48.897762494152765
73,72,6395,10,46.88956962098839
20,77,1456,28,35.9201600701888
25,171,7115,11,49.47749272258839
97,179,4490,13,73.3707821846753
99,192,6790,43,77.53979485388227
43,129,8051,21,51.010142600719014
27,66,3306,5,29.87576460718835
32,177,9179,46,59.82543664359408
38,64,4276,23,30.14039420267314
82,44,5908,36,44.92697281857491
37,49,5790,8,26.17112364955682
67,65,8037,48,47.525778403057416
77,153,9639,9,62.9336409405154
47,162,5309,7,49.495537537727124
97,162,1984,49,65.80752257710803
91,100,5904,28,51.885594205401944
79,117,2749,18,39.78151901170188
77,147,3275,32,46.90462349617395
56,173,4469,49,54.620853612227634
33,127,8171,40,54.26549457306139
47,30,2038,6,30.838994628547077
83,142,1476,20,49.57192692292652
33,185,6605,37,54.09832436519244
93,138,7388,35,62.57620545872326
29,141,3007,26,46.95331842875955
66,198,6745,29,69.69626570701871
49,43,9515,12,32.10801741199969
38,173,9047,10,55.16659191251158
33,165,7242,48,53.156897132074405
96,161,2969,36,63.75020610877035
81,88,7730,49,57.486152333909445
23,191,7080,47,65.32854707040856
45,40,6261,9,25.303053499743157
33,165,7218,22,51.947764673749454
37,38,2272,33,32.67146500879135
24,85,2830,20,30.465097824270526
27,154,7029,16,48.3611217983687
72,115,6991,41,56.623381337239465
72,42,2790,48,27.796718269484675
55,78,3572,16,32.15547532070385
77,184,9743,48,73.47882457128966
97,52,7073,25,39.947581498069084
72,190,5964,42,71.47147653133369
86,57,3464,9,49.78091102107602
61,199,9063,47,70.78895190325309
53,186,1248,30,64.01175625986966
96,190,9983,10,78.06930640863753
48,169,8664,18,65.57580179723254
73,58,8123,29,48.91312270502926
16,62,2138,11,30.051147974759715
83,107,5540,8,45.286094292196175
69,44,5683,40,45.710164793422095
78,70,4489,48,39.79432425182169
20,45,9331,46,32.361592674019356
79,85,7363,7,48.17002699164635
15,68,4557,45,32.29112621398762
66,117,7161,49,55.96737654196809
87,169,3139,18,53.89920964959607
69,183,3638,30,69.12042254878372
86,57,6010,18,41.62578991590647
60,81,2507,5,38.23402011737719
69,152,1042,15,48.608807371550654
22,154,8493,25,57.224263551374214
19,152,6080,32,46.94199357358288
89,127,9954,23,71.09841019305071
18,112,4714,16,40.57088174442858
37,63,4642,8,36.560052260292025
13,42,5060,10,23.449921110124187
99,112,7964,21,61.17640921685814
89,88,8526,45,53.03352370925384
15,70,8214,21,32.63605866193646
76,148,7221,39,51.81486698394369
74,176,7484,6,59.03220133004893
36,194,6945,32,53.31487935558064
80,146,5339,23,66.95090926192388
77,149,9696,44,62.42245445821637
55,80,9074,33,45.99773531059104
17,82,3679,29,21.362580550463598
90,99,2472,42,55.063458212013416
99,39,5054,25,39.42251052619574
93,189,1695,14,59.000602432801
79,36,3501,12,43.38560887846458
19,128,2760,12,36.29299107794267
87,74,3478,33,43.380091957774454
81,165,3692,34,63.70616551753514
28,151,9834,38,58.63785150627256
66,35,6557,18,25.45392542516077
79,46,6384,36,40.320689118331174
88,196,1616,46,74.88498578887834
84,118,6937,21,56.267132043044306
82,26,2495,26,32.15414577166666
87,125,8700,12,52.23210808791411
32,144,5264,20,43.50624003553012
20,92,3525,18,30.379772785547836
36,175,3703,8,47.43549054821328
88,102,1401,49,52.230654126673386
75,138,5726,24,46.261398411933556
19,173,8494,44,54.104686126839354
32,39,3316,10,23.577971894807522
53,39,7347,5,39.588314850519325
26,137,3664,30,49.45180659594809
66,126,5715,32,52.340980484067586
27,163,5417,28,51.35398607126091
17,32,1132,36,21.731974438362894
67,143,2443,10,43.27159513882505
75,150,3971,10,52.90949999816987
42,98,2370,24,34.95608121443918
19,140,6004,13,43.72077153745783
23,48,8238,34,27.75562586821252
35,38,6195,28,37.56038302926663
15,139,5463,9,32.558307668848656
51,108,4211,49,42.00515571175611
21,58,9662,35,41.83044224279628
64,153,8787,27,66.91766113829233
17,133,1932,40,43.03502945161864
65,126,7075,44,60.531261398085064
82,51,7463,18,40.960310344220986
19,149,5198,33,51.60651738235143
18,121,5454,31,37.23391037182704
22,149,7643,15,57.802313604583695
63,53,9605,14,40.49155991664034
53,147,5148,40,47.24335994285329
25,23,8147,9,22.193107493298026
36,96,1693,24,37.33742446493565
32,53,7710,48,34.28977771207007
29,151,7698,10,59.780182495076815
69,138,9587,14,50.05449393985455
83,152,3623,16,61.08236375047615
18,71,2280,10,30.951706526837842
66,173,1007,6,47.667048773115496
32,138,8851,24,48.78324413092551
29,175,4712,29,49.82858275375932
35,177,9571,40,60.45756408797954
80,146,7699,41,68.97638885354424
58,62,2760,5,38.47839557474989
66,127,9657,28,68.30592164380973
81,128,3974,28,53.84524279246293
93,80,9859,40,58.785055996295526
35,101,6968,23,46.30265824203978
39,94,5390,15,36.622177774053725
81,87,3361,9,38.54322279221175
92,116,7315,37,50.08258971426045
78,27,9936,34,43.58012929100091
20,156,9444,23,46.296271475027
79,153,8707,25,60.43684172864413
23,177,6923,37,42.12140361376784
67,41,8190,29,38.36986528606232
65,38,5596,40,29.639152935731985
98,54,8061,25,58.08083623866412
49,140,2383,5,42.690140760207925
83,163,1254,25,53.28004198560917
21,128,9769,45,58.19578777703517
11,102,3851,22,31.477758764740795
82,85,5255,37,48.18000377936062
47,155,3505,31,56.48825213418428
63,131,4036,36,57.703699076935536
55,138,1547,43,48.10388224655793
70,113,4118,27,47.980946967030036
62,101,6704,27,44.65804117488003
50,76,5539,39,30.442516796773567
92,83,3693,34,48.20837998827722
52,55,6443,26,41.95056905142095
51,72,6208,20,49.25565570196522
88,127,6578,26,62.75045902081046
49,88,8288,10,45.67433676053601
72,105,5655,23,41.3017105732548
86,65,4671,24,39.55137920910338
25,67,8879,42,38.886091499384
90,37,7159,7,51.75125499063932
45,84,3527,28,29.71615879559304
88,41,9075,33,42.72332803854101
89,183,6760,30,72.86335591561405
95,122,4361,11,60.43118278564108
37,148,1852,23,43.36141044282591
24,154,5048,36,53.051281017067396
90,93,5184,34,52.463152418787026
35,134,8727,43,59.98723385999347
92,113,2745,38,60.07528441654443
23,27,2381,11,18.485105896917375
37,71,9990,36,38.14969169133046
93,71,7103,33,53.85483645061257
80,169,8950,44,62.77709034602146
70,171,2648,9,58.44658814414902
16,122,8692,23,44.46835960078943
18,112,6893,21,36.88324995577088
84,176,8175,30,68.43864634937745
93,75,7078,5,47.2542865616475
18,100,7498,15,40.25409925505833
90,59,3410,33,40.768980096450015
75,179,5351,39,58.86617188771926
25,143,2723,36,45.398404214373706
73,61,2747,13,35.96242127490961
90,145,3566,16,60.839849189366824
59,43,1779,46,31.599958480078573
39,144,8593,9,43.11620506494245
53,88,2650,49,45.02688666947311
85,173,6453,21,66.92785255057629
45,73,5596,32,39.08975184496688
44,91,2623,31,37.584766735245715
59,85,6527,44,46.8710880548266
97,160,3019,28,52.89229119231437
99,102,2909,6,48.22330289189504
24,179,3246,16,47.28910067272975
12,150,1321,29,30.754755312510383
69,137,9383,40,68.19997014290063
11,38,6926,43,28.958742043459626
35,36,4948,44,26.647916576863217
99,122,9337,27,64.29529043673523
46,48,1955,8,27.699297627366782
67,161,5050,20,53.423363540786646
33,60,4781,23,33.115055994091485
59,46,6698,14,34.305536370442454
27,84,9731,33,38.88255715694595
58,181,5594,26,60.86420729581683
23,53,4160,47,36.06222709181828
90,189,7991,10,72.3229398999922
19,46,2059,22,24.927750698829556
73,58,2448,18,41.28751693808441
16,116,1560,18,34.91851480374123
87,192,8721,20,74.01413857682421
36,198,8616,8,58.076456688232234
76,46,2299,44,41.01958062320088
29,170,2310,8,48.66597735774242
77,166,6968,10,59.81899458983352
60,49,1540,14,32.422167807032004
64,30,9867,23,38.84742585844644
75,23,1939,45,25.44346227738858
23,125,9215,43,44.82573697452458
83,125,3418,48,59.787525498596814
22,184,2185,18,46.31598841324055
31,39,4979,41,26.586955559029192
63,188,8438,21,56.69483390724826
86,44,5051,21,39.1595223561488
96,60,9782,45,48.475236818706726
55,88,5534,19,43.2028235905085
95,56,2282,13,45.566806028399505
83,183,1852,13,53.102649039318585
85,20,5342,6,41.52870071171999
38,163,2731,33,49.10198768983427
99,177,8447,16,70.78057924610467
82,155,6145,46,62.02777992995072
81,139,4746,34,52.49821938137839
37,144,8839,43,47.608177493624
33,131,4985,20,42.952610388443624
69,152,4703,10,56.62284157290307
67,146,1804,42,61.72449426940486
78,85,1483,38,46.38055901821221
50,150,7008,48,59.27356672522753
99,110,7411,29,59.20416488919027
93,116,3736,19,49.651013362342766
55,181,8038,39,56.095193137288504
55,113,3137,37,45.42405334382871
46,183,7619,18,60.76503523887094
88,62,4053,36,40.42069557051612
66,149,7335,8,41.59053421150112
47,66,6055,38,41.705670697607374
93,125,5698,21,58.98910714433441
55,46,2820,10,31.507372347202708
63,160,5862,39,58.135957014231195
15,41,3557,13,29.57614202034437
10,162,7464,46,59.94713730599056
57,164,9519,13,53.7905670729601
60,29,6337,33,28.385849710569964
78,53,9507,38,50.075111679938615
39,194,6513,7,54.95726297506412
71,52,5724,39,44.484153381909024
26,114,4886,15,37.05167973922143
27,40,4742,20,25.55228949085746
54,188,4159,38,59.2089863698201
10,131,1020,23,37.70660119529655
47,94,2253,14,35.373569653301445
95,167,6844,40,73.38458201388637
83,135,4539,46,56.50337706217294
29,45,9295,11,27.31701332414486
48,175,9869,21,61.143499892282925
24,160,5454,33,50.66488821897814
69,69,1605,22,37.993542082084794
25,180,2211,48,61.039573857667676
36,28,1065,32,16.619288493286117
74,101,2345,33,36.39499705809487
26,194,3538,46,66.96565491072147
80,195,2749,33,66.25448808703949
61,61,3728,20,35.710736510968104
33,163,4655,7,59.5986846935907
11,95,9160,47,38.08474713441565
89,45,9876,36,52.049616643422624
58,150,4286,23,60.11552476208116
12,185,9108,32,59.95157658049835
58,53,6727,49,39.81278114979807
91,198,7176,42,64.90372891247593
87,119,4895,23,52.26068382015173
92,78,1283,34,53.250074129193735
76,24,7096,43,44.73789302845123
63,146,5605,19,54.72724167530073
43,159,8516,26,57.07254869445536
65,57,1643,13,38.864796716174475
47,35,6163,9,28.29753121340799
89,180,8266,18,65.20003092328389
79,55,7045,29,40.25891751449041
63,160,6677,33,62.50137430648645
37,70,1072,18,25.15568562317861
92,108,1617,22,44.27234982775361
10,132,8928,39,37.74591959000912
59,26,8068,12,40.700955415700484
27,26,3835,26,30.603673896944677
43,121,3214,18,38.28992783323698
37,102,3626,33,43.89058228828915
84,186,3460,34,63.75454873656405
13,113,9487,13,51.55506937430372
52,165,7592,46,57.53629922654242
87,88,3556,25,41.145045627324656
43,190,6366,37,62.919768751540516
64,138,2343,15,39.15842544052016
51,164,1324,44,57.548537579508
76,75,7872,35,48.0003533758231
31,95,7110,41,45.12090375118099
58,94,1455,23,34.91732696482762
41,183,9467,49,60.71621291783024
41,70,5323,28,35.84740705804188
89,52,5823,14,39.472656531722606
26,160,8876,8,44.819189183887836
58,120,8106,17,51.47291804243696
46,182,8835,18,65.20119198432847
84,119,2889,16,49.18974926343127
25,43,5417,36,34.467290999853134
65,120,5453,16,49.91347807723163
28,52,7379,6,25.931898466962842
49,113,9688,38,52.316370625449586
53,185,2747,15,50.46924202000899
57,198,9561,15,58.37648133892461
68,197,1271,40,61.87762556400547
68,188,6633,36,65.45973917940975
16,36,3384,28,21.331648875991792
54,189,4179,38,67.08590116565962
80,110,5156,39,53.01688973063944
21,192,1832,5,49.10100694903631
51,182,8936,6,58.711806893443956
72,147,3099,30,51.167539252491196
32,105,1194,12,37.23061279942498
91,78,1579,48,51.493992178311814
32,71,5959,5,33.522562702879654
44,183,2786,26,52.81056340658089
26,54,6420,41,31.51232945790975
81,157,2702,32,59.59030146881219
83,157,2136,27,54.09039257077391
77,67,4358,20,37.90292822376492
57,96,7883,28,48.88654023551572
61,68,2248,40,30.955358651257733
77,170,6398,13,69.67144451735186
83,123,9532,8,55.20561382787139
15,165,7008,38,56.75669857861804
19,101,7962,32,39.619251678316466
53,160,5922,8,50.79393740659406
88,173,5687,46,72.65533716192512
56,180,4874,39,54.03124460707585
32,54,4661,14,35.94489378991801
10,80,1480,28,37.633969880108374
79,25,9375,14,36.904980231467746
34,151,2130,29,45.85991749177785
54,186,4982,12,53.36841026593842
56,28,8391,18,29.159565240197477
42,163,5037,20,55.420993987912965
85,140,6076,47,54.87165416507905
60,150,5344,33,64.17966443130791
38,148,4301,35,53.2584581566484
24,29,8535,24,26.612471907000735
64,154,8517,19,58.128424161613616
31,193,7567,19,55.61294328202123
84,126,9722,37,60.53676743622416
45,188,3942,35,53.16940985154617
73,59,6591,15,40.12269061357692
54,117,1567,18,38.814780462814745
27,57,2396,13,18.979368771670536
34,179,4231,11,53.607276141237804
28,74,1962,37,21.501307565686304
43,174,2082,20,59.54033865157633
92,77,3694,32,49.1927596925177
41,125,3753,40,50.99551779200596
27,83,4795,41,31.22210709526073
55,167,6060,44,58.53290459242551
97,151,3816,13,65.19414290405014
62,157,3625,30,42.57775851018023
39,117,1497,36,40.941103716063395
65,189,2436,41,65.7959181996954
41,162,4083,44,52.69257824924225
29,187,3322,17,43.79121723145326
96,82,4859,35,56.68831728033875
96,113,8896,38,54.051063673508295
90,169,3355,12,71.24946819430022
83,71,1452,25,42.63919463917067
48,168,7094,13,54.111539569209164
79,59,8952,28,49.749100996319854
62,117,1331,32,44.36292469763661
76,77,7841,7,52.80062341405096
77,199,7006,12,57.67045563968385
80,73,8396,26,47.40488420453709
70,150,8676,34,61.86319054539803
26,31,2236,33,16.676852673710385
22,38,8823,29,34.087995397959446
71,162,3892,14,51.921884226012644
64,188,3984,37,62.81667664468622
57,80,8195,37,48.40522885025505
17,160,4998,14,44.92540034116866
65,134,5244,17,47.83637850077629
88,54,6814,37,40.49584620074139
67,93,7017,42,50.75996430858576
12,121,2197,29,43.06120588633733
24,165,8359,20,47.68577389970464
89,106,8204,33,48.22921506377882
10,92,4910,38,39.25369365090751
77,152,5086,19,53.565734420702654
99,155,9573,26,70.57015824980024
89,37,3151,31,37.751760029060264
11,148,6340,45,41.70669964731029
43,155,8367,48,56.71925199690917
62,28,7405,44,35.53615474863402
17,76,4557,34,29.438038984856856
10,73,9962,20,36.40209104578781
61,102,7280,31,40.86948997873987
90,185,8373,45,83.63841084485335
45,146,5216,7,47.885226165847556
28,103,7673,25,45.80414591233815
20,71,8095,23,33.16759457706649
82,105,5215,5,45.51222029830408
67,152,5049,15,48.82611862355934
92,184,7920,11,60.40958148390164
48,181,4429,38,56.55957714416358
96,97,6196,22,52.01236501781195
84,194,6297,10,65.98549560500771
49,163,8283,26,59.75523489925268
89,140,4233,35,54.42427146882218
37,77,1635,48,27.96369698297734
20,191,4613,40,53.611041442217
20,80,2409,19,28.39827853820622
56,66,8507,25,50.06067681862258
28,190,8925,18,51.20855560651536
97,36,1744,48,37.32910828668898
29,36,3740,46,33.74416194214611
55,131,6783,9,54.14664572350096
96,124,6097,25,64.02769795543027
51,147,1486,25,50.6531401711753
43,176,2594,41,50.739769124641356
91,30,6341,41,39.02457994193119
65,141,1463,41,47.44398810818427
31,105,5902,19,39.437518249871815
99,59,6806,14,47.1840548660222
20,190,7710,25,59.43593878444761
88,190,5811,28,68.13563408435363
65,134,5927,29,57.451071638011314
83,171,5330,28,70.73362985951906
10,38,7177,45,22.99364581775707
85,148,5311,7,56.019222353532584
82,176,2215,23,66.29979549177995
80,143,4459,27,51.130008921084666
83,184,4348,24,66.39843866679841
85,137,5189,19,60.01860865996287
99,93,7936,42,55.27530421950114
87,193,1628,39,74.9917126442576
79,165,9720,30,67.23712091192098
56,99,3589,6,39.57797299629023
73,22,1545,20,32.421335181328296
77,52,4449,45,47.28679840563346
13,59,6709,24,29.01157679345459
99,137,9642,33,71.86829839257268
93,111,9674,23,51.507146204846336
13,198,6282,33,58.746920942365676
62,140,7860,44,65.59849080265896
52,80,3337,13,34.77440824587707
24,154,8007,47,48.15692089802584
16,164,6665,30,47.600464106903665
42,88,1702,29,34.43240774826505
84,37,4877,31,41.34373123970186
91,102,9469,6,56.30493993833473
89,131,7894,45,65.96867921171923
77,90,6209,28,52.35842529536431
16,156,3463,37,41.59281449217768
78,83,7120,20,47.41788955187349
20,152,1080,28,37.65055172533845
71,153,1137,35,58.12302178802925
11,110,7361,19,38.71746806678178
53,61,2622,5,29.626908490431337
61,131,2011,39,46.802025022740835
54,184,8420,10,61.37924836792042
39,57,2697,25,31.00189301633435
44,68,2479,10,29.311378674107445
37,141,1119,44,43.86465993827857
18,139,7652,40,49.5174249057301
39,167,7563,26,51.93630652898211
58,122,5392,30,54.06985865747812
99,137,2817,22,64.49674522522734
11,177,6537,6,51.119509257953695
97,197,8315,29,69.26569499462735
37,24,6387,48,17.771451533284118
43,155,4901,23,53.80002600824604
16,100,7634,26,46.34653937370887
27,169,4974,21,50.85769355137904
49,192,3962,17,56.66223435158739
38,197,7766,41,59.1410317922773
37,189,7589,21,61.38067638330663
52,54,4659,42,24.700378571353735
27,42,9733,48,29.603052196360444
96,166,4559,13,63.086882999027004
65,93,2858,6,43.59401205531118
56,180,9717,32,61.23902261087178
94,123,9688,9,70.4162436936148
48,148,2540,8,52.66636519222384
60,183,8442,32,67.26528005679235
21,71,8720,40,41.81304626630329
43,121,7033,34,47.13079115247711
62,159,2243,40,49.34166316247112
60,178,2439,13,67.86237199254889
94,120,8659,25,56.1687247337533
70,192,8547,41,77.58779972841015
86,69,2572,22,39.43745185060307
82,165,7260,23,61.52784566483409
27,150,6564,25,38.36564575046792
32,62,6542,14,29.89372191915971
32,52,8822,17,42.96697672091325
75,124,9025,24,56.39873289661516
54,181,6645,15,52.439984376489186
83,147,1218,13,59.678924491530786
10,109,1269,19,34.332437303435675
42,62,8587,6,39.938161980561006
23,130,9184,9,37.419149003562886
56,142,7079,11,50.27902921476924
33,157,4509,14,53.078108978595715
72,60,2944,38,41.25720969773235
24,47,9016,10,32.02736140044613
12,38,2217,8,31.680136707227852
86,160,6715,34,61.78873806778029
26,164,4050,43,47.165442288572066
86,111,4740,35,46.675706656108126
31,174,4931,41,65.48033215888633
97,163,8408,36,69.74578369005516
35,151,6239,36,54.63243873682052
43,43,4478,34,36.99547248981284
50,26,8676,39,34.019035443532594
35,32,5258,20,26.420986488105182
76,85,5641,44,46.54556257639033
91,20,7372,23,40.06665297794657
26,28,3375,34,26.120664520724063
36,28,5202,44,30.02138419778804
34,37,9848,13,31.74792018693064
70,145,6192,21,55.55510797685233
99,152,3196,17,58.147310029130026
99,43,3985,31,35.755673571453585
67,175,9309,39,69.34431935579157
90,36,1268,8,37.4178338758239
78,29,1904,10,33.01252815295989
66,74,9384,7,45.082672904688906
64,195,6559,39,68.11831168429927
76,147,1083,25,47.01570443369333
78,44,7191,15,41.79931636271304
48,27,7129,31,30.986105279066145
96,132,4830,11,55.30544450487694
46,133,4827,41,44.70049946196321
32,181,6027,43,63.849952039237195
56,150,9686,34,61.385709584457295
24,176,3085,36,50.63558842557309
11,77,4559,11,25.83630369707325
84,30,9657,29,41.727448249616664
46,159,6250,48,60.569539671505744
76,54,8002,5,35.41314875821237
35,188,7164,9,57.73774475497645
49,169,2264,17,48.67284879128457
23,127,3917,18,42.24398105669264
32,41,3768,38,18.837149347393897
53,123,5192,21,42.6214065908525
76,75,7292,43,48.91103223902447
40,198,2588,12,51.776630893558256
93,84,1388,24,42.05649960003905
57,31,1327,29,32.48874701747368
61,29,6828,5,27.63814546704208
70,57,4350,44,34.008224183857536
80,182,4078,14,64.38699681311674
82,129,8005,45,69.27452322148025
81,106,6476,46,53.47779997482823
57,30,3195,34,27.926036562158636
75,98,8472,10,55.47809281856402
98,190,5475,46,74.26423374888095
34,79,2282,5,31.005639652098413
95,186,3549,26,68.78614039846154
96,124,3907,38,58.24331477067561
40,32,6149,46,21.908703910855124
88,197,8302,9,66.51033713505973
64,79,5849,48,42.782869535801815
38,65,2927,17,43.11645660332066
83,61,5558,29,48.26797232780967
47,115,5106,10,40.48157436522807
93,35,5173,19,38.76389319746082
62,70,6565,32,43.20114325133879
90,78,4304,29,48.311565986850866
86,97,7050,34,55.30507131127531
18,68,5401,37,35.329816878956244
69,22,9628,32,50.01870522405149
48,147,5684,20,53.00902935328689
86,82,5059,22,36.09065273167256
80,107,6460,43,58.786461615356416
51,56,3254,44,35.82512750762758
58,40,3362,26,34.37928374395249
55,70,5453,25,28.325342911975902
36,101,3738,20,40.05885041886285
37,43,4495,41,33.05791754178673
34,77,8374,13,34.12149720869949
67,61,9495,10,42.48857886137784
98,98,2622,32,56.3844021258208
59,55,7469,24,34.25956666810319
34,168,8094,47,62.52190099116773
63,102,1033,6,34.051450346411244
75,117,9125,15,54.628629007036764
51,67,7399,43,38.04575200816274
98,179,8733,30,74.92290519339387
79,84,6215,31,51.076284931773756
53,168,9749,40,63.386300599367615
47,119,5790,8,46.204172890807016
37,59,2666,22,25.666499098718983
75,85,4529,27,52.81266804997198
39,179,8309,5,55.33221644093922
99,111,2954,46,59.3600100676601
95,115,5170,33,50.77196698566873
26,78,3583,18,28.500262161867887
22,72,8124,27,37.543269519365474
97,51,3944,15,40.61450363512026
22,151,8427,34,49.90793961515089
68,105,4673,49,48.11371503788204
19,49,5684,18,23.04805912143993
59,64,1103,16,37.045212868358895
11,169,7405,27,50.10988605319922
19,32,7722,31,24.76952438639249
43,83,7158,30,43.47473310265679
49,190,7387,29,62.091134530226
80,56,3939,31,45.09167106651308
24,135,6686,22,41.02702838858975
51,32,5121,43,32.826045746976135
15,168,1402,14,41.42058385782114
16,77,8967,44,45.703081617587785
55,78,6418,29,37.72739161295199
